Task ID;Attempt;Launch Time;Executor ID;Host;Locality;Speculative;Getting Result Time;Finish Time;Failed;Killed;Stage ID;Duration
51;0;2021-02-27 09:06:49.440;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:07.207;False;False;61;17.767
50;0;2021-02-27 09:06:49.440;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:07.505;False;False;61;18.065
52;0;2021-02-27 09:07:07.518;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;1614416834420;2021-02-27 09:07:14.446;False;False;62;6.928
53;0;2021-02-27 09:07:07.519;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;1614416834643;2021-02-27 09:07:14.656;False;False;62;7.137
55;0;2021-02-27 09:07:15.118;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:24.273;False;False;69;9.155
54;0;2021-02-27 09:07:15.118;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:24.706;False;False;69;9.588
56;0;2021-02-27 09:07:24.716;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:31.429;False;False;70;6.713
57;0;2021-02-27 09:07:24.716;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:31.531;False;False;70;6.815
58;0;2021-02-27 09:07:31.555;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:32.352;False;False;71;0.797
59;0;2021-02-27 09:07:31.556;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:32.428;False;False;71;0.872
60;0;2021-02-27 09:07:32.623;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:33.977;False;False;80;1.354
61;0;2021-02-27 09:07:32.624;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:34.082;False;False;80;1.458
63;0;2021-02-27 09:07:34.100;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:35.720;False;False;81;1.62
62;0;2021-02-27 09:07:34.099;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:35.824;False;False;81;1.725
64;0;2021-02-27 09:07:35.837;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:36.228;False;False;82;0.391
65;0;2021-02-27 09:07:35.837;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:36.244;False;False;82;0.407
67;0;2021-02-27 09:07:36.399;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:37.141;False;False;93;0.742
66;0;2021-02-27 09:07:36.399;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:37.220;False;False;93;0.821
68;0;2021-02-27 09:07:37.233;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:38.323;False;False;94;1.09
69;0;2021-02-27 09:07:37.234;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:38.450;False;False;94;1.216
70;0;2021-02-27 09:07:38.473;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:07:38.937;False;False;95;0.464
