Task ID;Attempt;Launch Time;Executor ID;Host;Locality;Speculative;Getting Result Time;Finish Time;Failed;Killed;Stage ID;Duration
3;0;2021-03-10 13:19:29.284;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:19:39.267;False;False;3;9.983
2;0;2021-03-10 13:19:29.283;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:19:39.521;False;False;3;10.238
5;0;2021-03-10 13:19:39.586;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:20:04.420;False;False;4;24.834
4;0;2021-03-10 13:19:39.585;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:20:04.676;False;False;4;25.091
7;0;2021-03-10 13:20:04.731;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615382418006;2021-03-10 13:20:18.329;False;False;5;13.598
6;0;2021-03-10 13:20:04.729;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615382418264;2021-03-10 13:20:18.385;False;False;5;13.656
9;0;2021-03-10 13:20:19.234;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:20:35.691;False;False;8;16.457
8;0;2021-03-10 13:20:19.233;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:20:36.281;False;False;8;17.048
10;0;2021-03-10 13:20:36.314;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:22:13.263;False;False;9;96.949
11;0;2021-03-10 13:20:36.314;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:22:13.803;False;False;9;97.489
12;0;2021-03-10 13:22:13.828;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615382607657;2021-03-10 13:23:27.787;False;False;10;73.959
13;0;2021-03-10 13:22:13.828;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615382608192;2021-03-10 13:23:28.253;False;False;10;74.425
15;0;2021-03-10 13:23:29.480;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:25:01.070;False;False;15;91.59
14;0;2021-03-10 13:23:29.479;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:25:02.470;False;False;15;92.991
17;0;2021-03-10 13:25:02.495;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:27:05.511;False;False;16;123.016
16;0;2021-03-10 13:25:02.495;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:27:05.839;False;False;16;123.344
18;0;2021-03-10 13:27:05.872;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615382910360;2021-03-10 13:28:30.469;False;False;17;84.597
19;0;2021-03-10 13:27:05.873;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615382914850;2021-03-10 13:28:34.908;False;False;17;89.035
20;0;2021-03-10 13:28:36.487;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:30:21.197;False;False;24;104.71
21;0;2021-03-10 13:28:36.487;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:30:24.386;False;False;24;107.899
22;0;2021-03-10 13:30:24.419;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:30:46.555;False;False;25;22.136
23;0;2021-03-10 13:30:24.420;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:30:46.844;False;False;25;22.424
25;0;2021-03-10 13:30:46.874;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615383049355;2021-03-10 13:30:49.368;False;False;26;2.494
24;0;2021-03-10 13:30:46.874;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615383049398;2021-03-10 13:30:49.420;False;False;26;2.546
26;0;2021-03-10 13:30:49.872;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:30:54.086;False;False;35;4.214
27;0;2021-03-10 13:30:49.872;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:30:54.260;False;False;35;4.388
29;0;2021-03-10 13:30:54.282;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:30:58.795;False;False;36;4.513
28;0;2021-03-10 13:30:54.281;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:30:59.106;False;False;36;4.825
30;0;2021-03-10 13:30:59.126;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:00.306;False;False;37;1.18
31;0;2021-03-10 13:30:59.126;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:00.338;False;False;37;1.212
33;0;2021-03-10 13:31:00.558;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:03.079;False;False;48;2.521
32;0;2021-03-10 13:31:00.557;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:03.150;False;False;48;2.593
35;0;2021-03-10 13:31:03.177;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:07.090;False;False;49;3.913
34;0;2021-03-10 13:31:03.176;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:07.235;False;False;49;4.059
36;0;2021-03-10 13:31:07.257;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:08.237;False;False;50;0.98
37;0;2021-03-10 13:31:07.258;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:08.302;False;False;50;1.044
38;0;2021-03-10 13:31:08.611;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:17.257;False;False;51;8.646
39;0;2021-03-10 13:31:08.611;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:17.640;False;False;51;9.029
41;0;2021-03-10 13:31:17.659;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:41.214;False;False;52;23.555
40;0;2021-03-10 13:31:17.659;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:31:41.283;False;False;52;23.624
42;0;2021-03-10 13:31:41.305;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615383110971;2021-03-10 13:31:51.050;False;False;53;9.745
43;0;2021-03-10 13:31:41.305;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615383111007;2021-03-10 13:31:51.069;False;False;53;9.764
45;0;2021-03-10 13:31:51.719;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:32:07.951;False;False;56;16.232
44;0;2021-03-10 13:31:51.718;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:32:08.382;False;False;56;16.664
47;0;2021-03-10 13:32:08.402;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:33:44.460;False;False;57;96.058
