RDD ID;Name;Callsite;Parent IDs;Storage Level;Barrier;Number of Partitions;Number of Cached Partitions;Memory Size;Disk Size;Scope;Stage ID
187;ShuffledRDD;partitionBy at <unknown>:0;[186];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""295"",""name"":""partitionBy""}";152
188;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[187];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""296"",""name"":""mapPartitions""}";152
188;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[187];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""296"",""name"":""mapPartitions""}";149
189;PythonRDD;collect at <command-193306450925007>:37;[188];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;149
190;PythonRDD;groupByKey at <command-193306450925007>:29;[188];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;152
191;PairwiseRDD;groupByKey at <command-193306450925007>:29;[190];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;152
192;ShuffledRDD;partitionBy at <unknown>:0;[191];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""309"",""name"":""partitionBy""}";153
193;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[192];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""310"",""name"":""mapPartitions""}";153
194;PythonRDD;groupByKey at <command-193306450925007>:34;[193];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;153
195;PairwiseRDD;groupByKey at <command-193306450925007>:34;[194];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;153
196;ShuffledRDD;partitionBy at <unknown>:0;[195];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""311"",""name"":""partitionBy""}";154
196;ShuffledRDD;partitionBy at <unknown>:0;[195];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""311"",""name"":""partitionBy""}";159
197;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[196];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""312"",""name"":""mapPartitions""}";159
197;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[196];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""312"",""name"":""mapPartitions""}";154
198;PythonRDD;collect at <command-193306450925007>:37;[197];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;154
199;PythonRDD;groupByKey at <command-193306450925007>:29;[197];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;159
200;PairwiseRDD;groupByKey at <command-193306450925007>:29;[199];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;159
201;ShuffledRDD;partitionBy at <unknown>:0;[200];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""324"",""name"":""partitionBy""}";160
202;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[201];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""325"",""name"":""mapPartitions""}";160
203;PythonRDD;groupByKey at <command-193306450925007>:34;[202];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;160
204;PairwiseRDD;groupByKey at <command-193306450925007>:34;[203];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;160
205;ShuffledRDD;partitionBy at <unknown>:0;[204];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""326"",""name"":""partitionBy""}";161
205;ShuffledRDD;partitionBy at <unknown>:0;[204];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""326"",""name"":""partitionBy""}";168
206;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[205];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""327"",""name"":""mapPartitions""}";161
206;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[205];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""327"",""name"":""mapPartitions""}";168
207;PythonRDD;collect at <command-193306450925007>:37;[206];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;161
208;PythonRDD;groupByKey at <command-193306450925007>:29;[206];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;168
209;PairwiseRDD;groupByKey at <command-193306450925007>:29;[208];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;168
210;ShuffledRDD;partitionBy at <unknown>:0;[209];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""339"",""name"":""partitionBy""}";169
211;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[210];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""340"",""name"":""mapPartitions""}";169
212;PythonRDD;groupByKey at <command-193306450925007>:34;[211];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;169
213;PairwiseRDD;groupByKey at <command-193306450925007>:34;[212];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;169
214;ShuffledRDD;partitionBy at <unknown>:0;[213];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""341"",""name"":""partitionBy""}";179
214;ShuffledRDD;partitionBy at <unknown>:0;[213];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""341"",""name"":""partitionBy""}";170
215;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[214];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""342"",""name"":""mapPartitions""}";179
215;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[214];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""342"",""name"":""mapPartitions""}";170
216;PythonRDD;collect at <command-193306450925007>:37;[215];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;170
217;PythonRDD;groupByKey at <command-193306450925007>:29;[215];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;179
218;PairwiseRDD;groupByKey at <command-193306450925007>:29;[217];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;179
219;ShuffledRDD;partitionBy at <unknown>:0;[218];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""354"",""name"":""partitionBy""}";180
220;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[219];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""355"",""name"":""mapPartitions""}";180
221;PythonRDD;groupByKey at <command-193306450925007>:34;[220];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;180
222;PairwiseRDD;groupByKey at <command-193306450925007>:34;[221];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;180
223;ShuffledRDD;partitionBy at <unknown>:0;[222];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""356"",""name"":""partitionBy""}";192
223;ShuffledRDD;partitionBy at <unknown>:0;[222];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""356"",""name"":""partitionBy""}";181
