RDD ID;Name;Callsite;Parent IDs;Storage Level;Barrier;Number of Partitions;Number of Cached Partitions;Memory Size;Disk Size;Scope;Stage ID
131;ShuffledRDD;partitionBy at <unknown>:0;[130];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""201"",""name"":""partitionBy""}";104
132;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[131];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""202"",""name"":""mapPartitions""}";101
132;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[131];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""202"",""name"":""mapPartitions""}";104
133;PythonRDD;collect at <command-1341553813220844>:78;[132];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;101
134;PythonRDD;groupByKey at <command-1341553813220844>:70;[132];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;104
135;PairwiseRDD;groupByKey at <command-1341553813220844>:70;[134];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;104
136;ShuffledRDD;partitionBy at <unknown>:0;[135];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""215"",""name"":""partitionBy""}";105
137;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[136];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""216"",""name"":""mapPartitions""}";105
138;PythonRDD;groupByKey at <command-1341553813220844>:75;[137];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;105
139;PairwiseRDD;groupByKey at <command-1341553813220844>:75;[138];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;105
140;ShuffledRDD;partitionBy at <unknown>:0;[139];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""217"",""name"":""partitionBy""}";106
140;ShuffledRDD;partitionBy at <unknown>:0;[139];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""217"",""name"":""partitionBy""}";111
141;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[140];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""218"",""name"":""mapPartitions""}";106
141;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[140];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""218"",""name"":""mapPartitions""}";111
142;PythonRDD;collect at <command-1341553813220844>:78;[141];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;106
143;PythonRDD;groupByKey at <command-1341553813220844>:70;[141];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;111
144;PairwiseRDD;groupByKey at <command-1341553813220844>:70;[143];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;111
145;ShuffledRDD;partitionBy at <unknown>:0;[144];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""230"",""name"":""partitionBy""}";112
146;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[145];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""231"",""name"":""mapPartitions""}";112
147;PythonRDD;groupByKey at <command-1341553813220844>:75;[146];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;112
148;PairwiseRDD;groupByKey at <command-1341553813220844>:75;[147];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;112
149;ShuffledRDD;partitionBy at <unknown>:0;[148];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""232"",""name"":""partitionBy""}";113
149;ShuffledRDD;partitionBy at <unknown>:0;[148];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""232"",""name"":""partitionBy""}";120
150;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[149];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""233"",""name"":""mapPartitions""}";113
150;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[149];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""233"",""name"":""mapPartitions""}";120
151;PythonRDD;collect at <command-1341553813220844>:78;[150];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;113
152;PythonRDD;groupByKey at <command-1341553813220844>:70;[150];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;120
153;PairwiseRDD;groupByKey at <command-1341553813220844>:70;[152];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;120
154;ShuffledRDD;partitionBy at <unknown>:0;[153];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""245"",""name"":""partitionBy""}";121
155;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[154];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""246"",""name"":""mapPartitions""}";121
156;PythonRDD;groupByKey at <command-1341553813220844>:75;[155];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;121
157;PairwiseRDD;groupByKey at <command-1341553813220844>:75;[156];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;121
158;ShuffledRDD;partitionBy at <unknown>:0;[157];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""247"",""name"":""partitionBy""}";122
158;ShuffledRDD;partitionBy at <unknown>:0;[157];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""247"",""name"":""partitionBy""}";131
159;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[158];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""248"",""name"":""mapPartitions""}";122
159;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[158];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""248"",""name"":""mapPartitions""}";131
160;PythonRDD;collect at <command-1341553813220844>:78;[159];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;122
161;PythonRDD;groupByKey at <command-1341553813220844>:70;[159];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;131
162;PairwiseRDD;groupByKey at <command-1341553813220844>:70;[161];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;131
163;ShuffledRDD;partitionBy at <unknown>:0;[162];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""260"",""name"":""partitionBy""}";132
164;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[163];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""261"",""name"":""mapPartitions""}";132
165;PythonRDD;groupByKey at <command-1341553813220844>:75;[164];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;132
166;PairwiseRDD;groupByKey at <command-1341553813220844>:75;[165];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;132
167;ShuffledRDD;partitionBy at <unknown>:0;[166];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""262"",""name"":""partitionBy""}";133
167;ShuffledRDD;partitionBy at <unknown>:0;[166];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""262"",""name"":""partitionBy""}";144
168;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[167];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""263"",""name"":""mapPartitions""}";133
168;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[167];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""263"",""name"":""mapPartitions""}";144
169;PythonRDD;collect at <command-1341553813220844>:78;[168];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;133
170;PythonRDD;groupByKey at <command-1341553813220844>:70;[168];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;144
171;PairwiseRDD;groupByKey at <command-1341553813220844>:70;[170];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;144
172;ShuffledRDD;partitionBy at <unknown>:0;[171];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""275"",""name"":""partitionBy""}";145
173;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[172];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""276"",""name"":""mapPartitions""}";145
174;PythonRDD;groupByKey at <command-1341553813220844>:75;[173];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;145
175;PairwiseRDD;groupByKey at <command-1341553813220844>:75;[174];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;145
176;ShuffledRDD;partitionBy at <unknown>:0;[175];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""277"",""name"":""partitionBy""}";146
177;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[176];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""278"",""name"":""mapPartitions""}";146
178;PythonRDD;collect at <command-1341553813220844>:78;[177];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;146
